,Iteration,Local,Global
167,167,1.2657127380371094,0.015624284744262695
168,168,1.284149169921875,0.015623331069946289
169,169,1.2969655990600586,0.015624523162841797
170,170,1.1563305854797363,0.0
171,171,1.282776117324829,0.0
172,172,1.2500851154327393,0.015624761581420898
173,173,1.2813377380371094,0.0
174,174,1.2500834465026855,0.0
175,175,1.2969369888305664,0.0
176,176,1.218834400177002,0.0
177,177,1.234462022781372,0.015623331069946289
178,178,1.2344577312469482,0.0
179,179,1.2847986221313477,0.0
180,180,1.2969636917114258,0.0
181,181,1.2813396453857422,0.015625
182,182,1.15632963180542,0.015622615814208984
183,183,1.2500889301300049,0.0
184,184,1.236821174621582,0.015625953674316406
185,185,1.2500841617584229,0.0
186,186,1.2396876811981201,0.0
187,187,1.234462022781372,0.015622138977050781
188,188,1.1719553470611572,0.0
189,189,1.3125922679901123,0.0
190,190,1.2188310623168945,0.01562643051147461
191,191,1.2845289707183838,0.0
192,192,1.3750903606414795,0.0
193,193,1.2969627380371094,0.015628814697265625
194,194,1.17195725440979,0.0
195,195,1.2813351154327393,0.0
196,196,1.2344627380371094,0.015623092651367188
197,197,1.2657134532928467,0.015623331069946289
198,198,1.218834400177002,0.0
199,199,1.2813374996185303,0.0
200,200,1.205960750579834,0.0
201,201,1.2813360691070557,0.0
202,202,1.2188351154327393,0.0
203,203,1.2500863075256348,0.0
204,204,1.2813363075256348,0.0156252384185791
205,205,1.281336784362793,0.0
206,206,1.15633225440979,0.015623331069946289
207,207,1.2500874996185303,0.015625476837158203
208,208,1.2366943359375,0.015623092651367188
209,209,1.2969622611999512,0.0
210,210,1.265716791152954,0.0
211,211,1.187579870223999,0.0
212,212,1.2526371479034424,0.0
213,213,1.2657129764556885,0.01562666893005371
214,214,1.2116665840148926,0.015627384185791016
215,215,1.2500863075256348,0.0
216,216,1.265711784362793,0.0
217,217,1.1875801086425781,0.0
218,218,1.265709400177002,0.0
219,219,1.2795352935791016,0.0
220,220,1.234459638595581,0.0
221,221,1.2813360691070557,0.0
222,222,1.1719563007354736,0.0
223,223,1.2657108306884766,0.015625
224,224,1.2994155883789062,0.0
225,225,1.2813169956207275,0.0
226,226,1.203209400177002,0.15626239776611328
227,227,0.0,0.0
228,228,0.0,0.0
229,229,0.0,0.0
230,230,0.0,0.0
231,231,0.0,0.0
232,232,0.0,0.0
233,233,0.0,0.0
234,234,0.0,0.0
235,235,0.0,0.0
236,236,0.0,0.0
237,237,0.0,0.0
238,238,0.0,0.0
239,239,0.0,0.0
240,240,0.0,0.0
241,241,0.0,0.0
242,242,0.0,0.0
243,243,0.0,0.0
244,244,0.0,0.0
245,245,0.0,0.0
246,246,0.0,0.0
247,247,0.0,0.0
248,248,0.0,0.0
249,249,0.0,0.0
250,250,0.0,0.0
251,251,0.0,0.0
252,252,0.0,0.0
253,253,0.0,0.0
254,254,0.0,0.0
255,255,0.0,0.0
256,256,0.0,0.0
257,257,0.0,0.0
258,258,0.0,0.0
259,259,0.0,0.0
260,260,0.0,0.0
261,261,0.0,0.0
262,262,0.0,0.0
263,263,0.0,0.0
264,264,0.0,0.0
265,265,0.0,0.0
266,266,0.0,0.0
267,267,0.0,0.0
268,268,0.0,0.0
269,269,0.0,0.0
270,270,0.0,0.0
271,271,0.0,0.0
272,272,0.0,0.0
273,273,0.0,0.0
274,274,0.0,0.0
275,275,0.0,0.0
276,276,0.0,0.0
277,277,0.0,0.0
278,278,0.0,0.0
279,279,0.0,0.0
280,280,0.0,0.0
281,281,0.0,0.0
282,282,0.0,0.0
283,283,0.0,0.0
284,284,0.0,0.0
285,285,0.0,0.0
286,286,0.0,0.0
287,287,0.0,0.0
288,288,0.0,0.0
289,289,0.0,0.0
290,290,0.0,0.0
291,291,0.0,0.0
292,292,0.0,0.0
293,293,0.0,0.0
294,294,0.0,0.0
295,295,0.0,0.0
296,296,0.0,0.0
297,297,0.0,0.0
298,298,0.0,0.0
299,299,0.0,0.0
300,300,0.0,0.0
