,Iteration,Local,Global
144,144,2.61183500289917,0.015626192092895508
145,145,2.5968918800354004,0.015628576278686523
146,146,2.9220757484436035,0.0
147,147,2.6078341007232666,0.015624284744262695
148,148,2.812690258026123,0.015634536743164062
149,149,2.640799045562744,0.0
150,150,2.861722469329834,0.0
151,151,2.582747459411621,0.015627622604370117
152,152,2.6876978874206543,0.0
153,153,2.8126766681671143,0.015627622604370117
154,154,2.625178813934326,0.0156252384185791
155,155,2.591278553009033,0.015622854232788086
156,156,2.765815496444702,0.0
157,157,2.66192626953125,0.0
158,158,2.797062635421753,0.015627384185791016
159,159,2.774320363998413,0.0
160,160,2.7155921459198,0.015628337860107422
161,161,2.7502055168151855,0.015614748001098633
162,162,2.656423807144165,0.015628337860107422
163,163,2.7994799613952637,0.0
164,164,2.652076005935669,0.0
