,Iteration,Local,Global,P0,Q0,U0,DA0,P1,Q1,U1,DA1,P2,Q2,U2,DA2,P3,Q3,U3,DA3,P4,Q4,U4,DA4,P5,Q5,U5,DA5,P6,Q6,U6,DA6,P7,Q7,U7,DA7,P8,Q8,U8,DA8,P9,Q9,U9,DA9,P10,Q10,U10,DA10,P11,Q11,U11,DA11,P12,Q12,U12,DA12,P13,Q13,U13,DA13,P14,Q14,U14,DA14,P15,Q15,U15,DA15,Cost15,Prime15,Dual15,Flow15,Relative Surplus15
57,57,1.1898541450500488,4.076565265655518,0.0016253942957009044,0.010455184040601593,3.263375893225244e-15,188.98022140725683,0.0051751053697518135,0.013957441704559495,0.054047822819004644,188.98035153942263,0.005152162373803052,0.0064886697668196085,0.037766573434544114,997.2609299465311,0.004129453419068575,0.009833594899399651,0.036846011508564584,1744.1993650975498,0.01473106396442868,0.008925857396309208,0.03684384273091316,2011.9487099962812,0.013063251259787434,0.001428701478787221,0.016060067302175813,1847.9607321522042,0.01293618185185063,0.00060391035088207,0.012163131834867417,1908.5405876522675,0.009142446119607177,0.0002039987139023636,0.006136616676785161,1932.0624189559162,0.014131964931735545,0.005962201402346108,0.0011227054326375992,2091.345703941296,0.02352019440431892,0.009945898082286233,0.019182551637199,1968.8254062182107,0.02272563079698402,0.010773873199638297,0.015533413899608977,2168.0207083745163,0.025044888096577924,0.011998942318667324,0.011199987916104315,2310.4755486140907,0.018358890831534972,0.008598967115961172,0.005483287634074596,2367.963696662268,0.005163394074725564,0.027501258724043492,0.03435650927930638,602.6004727825498,0.004167173068843168,0.04505310598679451,0.024587572421097863,586.5392524675082,0.0015706190531417326,0.036782276544296805,0.011763534538007433,141.52772166768696,-53.7852973,3.0,7.0,0.0,-477.46130160233395
58,58,1.1706373691558838,4.02569055557251,0.0013090115569700269,0.008308513688070335,0.0,205.75329595345087,0.0034984891543799915,0.01151012467517554,0.04509052502321504,205.7534106426585,0.0026252466786440424,0.005710120461452078,0.03329981258992049,1027.722684044141,0.004074902525387383,0.008483246509763584,0.032592466075140464,1768.5954508654597,0.016737547616250452,0.0072937974228453805,0.03234566361179771,1956.1803386076829,0.014466607527150883,0.0013845891833183027,0.013432623593949635,1691.4481330924727,0.014060492051300952,0.0012515629728289824,0.010082178029706075,1758.3243194425895,0.009866482890451013,0.0008115303070504187,0.005085062072830732,1784.119890795928,0.015329024480520799,0.004001524847637353,0.0011517094762852136,1861.4668600755194,0.025595375269677898,0.006987914861745687,0.01712024218124127,1780.7423378855756,0.02433077914116471,0.008230478187590163,0.01346741742262469,1924.9013123020545,0.026545706861339145,0.00962082863247906,0.009623069673205887,2038.4138380886238,0.01937841994585654,0.007016165844264199,0.004689725757297653,2077.369529527014,0.004132291650092589,0.02299579189798906,0.027214045071108788,640.1200948470962,0.003425421950647984,0.03751057923857096,0.019590325917744823,635.2045639777942,0.000995931128834124,0.030614881795963136,0.009420746618262215,131.3747210583007,-62.4914657,3.0,7.0,0.0,-558.7957132434293
59,59,1.1904687881469727,3.978663444519043,0.0005432439219958867,0.006163836958519363,0.0,213.28288284959757,0.001760769363615913,0.008940010014865723,0.035570236013608945,213.2830348838812,0.0009957713558629941,0.004455948598352789,0.028503363323067774,1035.0825586547828,0.005899962277153694,0.006598999849513154,0.027866417705687256,1758.2345004251179,0.018920873768583847,0.005395135357738151,0.02727128721481695,1868.7358013174667,0.015999079924657877,0.0014143906980183074,0.01030867883400095,1517.2646852425194,0.015355449937366617,0.0020376357888188786,0.007519172504105831,1593.34553162564,0.010712150474587966,0.0016070965529332171,0.0037388753130169795,1623.4891233579776,0.01635927054917094,0.0019450170305804217,0.0012696440853368564,1616.1437540950521,0.02743818606720478,0.003865528731212154,0.014834864933063708,1574.650774590825,0.025671385104328898,0.005439037119837912,0.010979761419184976,1666.7622837988642,0.027745076687258178,0.006906311322654159,0.007682600043348632,1752.8406802815134,0.020176761973169026,0.005180140197861494,0.003704719120748511,1774.8209394919581,0.0029633231671653674,0.01783735449463566,0.019520779277736346,663.2848309980294,0.0025908828350909726,0.028615078169802882,0.01413499792361962,672.4593808508495,0.0006179832804518185,0.023238683537866518,0.0068497985433149935,129.31654111522093,-71.31323352,2.0,7.0,0.0,-641.9588114380197
60,60,1.2010173797607422,3.9670498371124268,0.0001741658685785388,0.004202140864164155,0.0,212.87754210365844,0.0013185399135508481,0.006342422765959223,0.025671117152105002,212.87777241254582,0.003312926947627277,0.002907268017229659,0.023350933066546484,1018.3729397354745,0.008565116620964895,0.004328602406207825,0.02270352151599151,1712.5282493535938,0.021174490516703996,0.003388879174202123,0.021764443154370556,1749.2415542926851,0.017621009354155535,0.0014446780915519971,0.00694435997179728,1325.190540142658,0.016826986829627105,0.002575981561211919,0.004757994936632939,1411.9117869570828,0.011694098395976819,0.0021504437314908307,0.002273270517276379,1448.130511548039,0.017240064602474767,0.00020120335386535998,0.001441015183114295,1357.6277801015108,0.029046758780909503,0.0009937935516704936,0.012422691659640531,1352.0286882940711,0.02676286976426419,0.0025554104082638205,0.00829233124902641,1396.0151376409253,0.028659911938399923,0.0038908610922587196,0.005564817777295931,1456.6502175320327,0.020764650528419356,0.00307935282214757,0.0026203590852695194,1463.4860886779845,0.0016983363726427827,0.012143689860504433,0.011555257476718489,670.3982688155688,0.0017147681390525206,0.018867065894626493,0.008385995243778178,695.8645185558928,0.000598847976453713,0.015166205999131186,0.004086395022565845,133.5981091578375,-80.08083291,2.0,6.0,0.0,-724.6956208210921
61,61,1.179971694946289,3.9570415019989014,0.000678205209693709,0.002300760846239947,0.0,205.0379892722799,0.002921253565062432,0.0036157080724007903,0.015580118536511698,205.0382186562049,0.006066493261590139,0.0012962386636891892,0.01785659568254542,978.0549420833506,0.011431122641762978,0.001883144234882458,0.01718343359201322,1631.9649501886795,0.02340382313373988,0.0019388242379405618,0.01598099373415284,1598.5822006265712,0.019282828680273468,0.0014451351545392971,0.003583563418312427,1115.608588392008,0.018457183324082825,0.0027732961360282236,0.00206666589275271,1212.782598381672,0.012817724889137353,0.0024012651033573883,0.0008629702944455086,1255.926659286365,0.01798489880616169,0.0019067593424277778,0.0016019990298554501,1087.9800238361759,0.030426306189288415,0.0024947663915219705,0.009937399164073251,1114.5784109097428,0.027621140027769442,0.0010899577578847778,0.005617452481565173,1114.9757274306537,0.029312072192239975,0.0007567851775779073,0.003458220663783228,1152.5256101296793,0.021158095189506593,0.0007435699599340662,0.0015373814734146497,1146.3071816508914,0.000987853370039087,0.006109773586281145,0.0035902696538880462,660.6332979463314,0.0009937799637599247,0.008776139193419089,0.0025604331668862817,703.0340393254324,0.0007609519506310818,0.006867416601945766,0.0012433927668051585,142.30932778697544,-88.65634457,3.0,5.0,0.0,-805.6119815838239
62,62,1.0883731842041016,3.979548215866089,0.0011968893024136714,0.0007040957102862112,0.0,190.050922206448,0.004791782341116843,0.0010653600164946817,0.005439369527049598,190.05129846349584,0.008729130900464706,0.000464796169547775,0.012057498712633691,915.2546743184223,0.014245433478238423,0.0005416095626886014,0.011428207029009103,1518.2110115733606,0.02552534438156115,0.0027019344242745803,0.01010628409219671,1418.55438479347,0.020931712013138586,0.001508240816597879,0.0007428112461009186,889.496493035179,0.020208393059207082,0.0025899015370727287,0.0005678262396389687,995.2772860356876,0.014066959402144072,0.0023368582803265474,0.0004479934767664701,1045.0099417125602,0.018602246382440457,0.0035256226839649675,0.0016854505450741414,809.1667579432174,0.03158068542372059,0.005226576556017907,0.007407352069093391,864.2061823863943,0.028262837511172974,0.003744054107266099,0.003143592877828628,825.8552003265628,0.029726787784988138,0.0028916563162292644,0.0015397912729351818,842.9733130340946,0.02137839364758755,0.0017743794308572975,0.0005556472328578753,825.9479207708727,0.0020749111756834344,0.000977613802848752,0.004198326682559063,633.6944314633371,0.001235346577155121,0.0015704748001113024,0.0031688909674834577,692.2684695704542,0.0008562481698917068,0.001427318830191155,0.0015833810779424758,153.13600721029647,-96.8190958,5.0,2.0,0.0,-883.0159945529707
63,63,1.171025276184082,3.9461681842803955,0.0030761322956956217,0.0010579428525847362,0.0,168.99693772360354,0.00709122423672479,0.0020303317447614164,0.004580657697809545,168.99721973700318,0.011203243224736986,0.001581021397820277,0.006032003281354962,831.6614838718375,0.016875330579053816,0.002654770402843253,0.005593038932138906,1373.7566250350235,0.02747181763598339,0.004572758928635963,0.004366222887869094,1211.775797277942,0.02252050204579215,0.001825089093156679,0.0026056289812392682,648.3107795214222,0.02202563645920175,0.002036344188598339,0.0025420189833573596,759.3378326954154,0.015403331063008766,0.0019439197472511905,0.0014487007966523652,814.1122675425811,0.019095178321485485,0.004933677762620021,0.00163462866013702,523.216404630121,0.032511649464686744,0.00774459565813699,0.004856538040598736,602.9939928839827,0.028703655807722415,0.006606207371790583,0.0011347365700545254,530.8881248357991,0.0299335592856684,0.0063503791948127265,0.0004039096498288854,530.4110508564992,0.021451627125348753,0.004366028923199916,0.0003193329230650314,504.8604394560721,0.0036593934740515905,0.006283775236675421,0.011489742764186123,589.9133939152857,0.002244754480836999,0.010864745910010439,0.008495484143037907,662.6986497653004,0.0008180293227221519,0.009023399712761195,0.00419596075808819,163.49958039453932,-103.88217794,7.0,2.0,0.0,-952.8589040326649
64,64,1.1604022979736328,4.0592041015625,0.003362042215031506,0.0022501272975179007,0.0,152.91759684970296,0.008522786317088409,0.00451154324326219,0.014265991927500051,152.91779269553516,0.013364403023925159,0.002451191565761836,0.0006962517289062528,730.9789230385043,0.019240207598945302,0.004368332981549945,0.0006880526106814944,1201.7259577673694,0.02919284212619213,0.006418214127021079,0.0014536049817310888,981.5184530813999,0.0240080128470913,0.002475883973075531,0.004902278194383212,394.02991224059156,0.023841013025644644,0.0012695809294084562,0.0041702634988555806,505.61760979628417,0.016770389876154215,0.0012309843150898501,0.0022204649293289126,562.8784266234907,0.019462421852776544,0.006146105557569965,0.0014206293296081364,232.9931228263631,0.033219058111827945,0.009994334077202105,0.0023390176463073233,333.48273695728375,0.02895919690856413,0.009333011828836921,0.0012831046176501428,233.12507361937114,0.02996172694392857,0.009744333386832074,0.0015069058411006865,218.1727953023133,0.02140258769364371,0.006931836982238355,0.0009308748415918388,186.76662281680473,0.005185858328792952,0.011907498704567608,0.01812929634902931,531.4858228898881,0.003422847430104347,0.019553394315190434,0.013287997484323502,614.2915029174987,0.0006857365776081479,0.01598939496412568,0.006525614797400414,170.9035473466752,-110.35792886,7.0,2.0,0.0,-1016.9227418765443
65,65,1.1704823970794678,3.9882314205169678,0.0028249680439279058,0.00321255400544049,0.0,136.82240971616218,0.009612428520491424,0.0068416203295860786,0.023389068574448824,136.82245554289267,0.015209352577218128,0.0029464795750582676,0.0063961882977007,614.9949937893622,0.021241430231045855,0.005575196870660757,0.0058192433665733255,1006.6302246855236,0.03065282854381029,0.00797811906358509,0.00625737934059892,731.6278496554919,0.025356409055103914,0.0033725572936788542,0.006648765913209764,131.44224582057632,0.02558140660392362,0.0012315607761516378,0.005330247551454545,236.1161190407518,0.01810531935316583,0.00036644002404836074,0.0027487448207483963,292.3136025632953,0.019701266342479172,0.007182004092546518,0.0010492577906311786,75.67321267583756,0.03370345537418464,0.011956818810293101,0.000656088836008872,67.61818855294567,0.029044410310941186,0.011836365888459521,0.002604205912454172,81.93126396923977,0.029840308106237393,0.012933315839674404,0.002421929061664834,107.73592013358173,0.021256662478610112,0.009361760714958462,0.0013507268099474277,142.75703446540646,0.006646437395734944,0.016963247401059436,0.02392476508724014,459.3710119746357,0.004556408434493984,0.027154169357498533,0.01740181867017095,548.3844665769149,0.0006533694284512182,0.022039482689949406,0.00849870617604784,173.25074785348428,-116.03606997,2.0,3.0,0.0,-1073.1698526267671
66,66,1.149118185043335,4.025837182998657,0.0033840422018123896,0.003927590522771137,0.0,116.7511350950887,0.010895323771022035,0.008938067537381491,0.031689746451853705,116.75112678593894,0.016751994677008802,0.003121317744378845,0.012366553083986407,486.02409382091463,0.022856991948082606,0.006253799187349838,0.010955319705630934,792.4967810733162,0.03180551874570904,0.009162336916477873,0.010616741487938739,467.2118703887801,0.026529163413631374,0.004392513069924487,0.007799366101057371,156.33415191137624,0.027170610532215596,0.0025210214318148543,0.006024331198359631,64.82149546639367,0.0193410075680425,0.0011812452752026222,0.0030451163535760105,35.34937450968703,0.019810763287064062,0.008051422988317751,0.0005568388794246967,364.70087149301605,0.03396795971384609,0.013612850801135598,0.002700320517259446,233.29684375311652,0.02897470470006628,0.01404482518912753,0.0036713247278005296,376.33140494071597,0.029595205111219953,0.015794892074231733,0.0030164004407182907,414.0370487200319,0.021035079351069366,0.011554060338925998,0.0015873476018357724,454.0634185050574,0.007973364720789784,0.02128498412337117,0.028720776539742435,375.26239065420987,0.005664993104203015,0.033461881844343434,0.02073330028642879,466.3968737224716,0.0009211588305924463,0.02701983682983974,0.010070245378810343,168.62332455906778,-120.65436671,1.0,4.0,0.0,-1119.8765268427198
67,67,1.109689712524414,4.008390188217163,0.003815951712829601,0.00441320915880199,0.0,102.16549278773212,0.011938289496688386,0.010754913498903854,0.03890420664185257,102.16561602482625,0.017992377965861377,0.003118465093548903,0.017952720502069797,347.0836955573727,0.024103534882359196,0.006447151850759306,0.015551777418212195,563.5147166929023,0.03262998334350393,0.009945874378255892,0.014259672688183357,197.59385002904227,0.027482017640054975,0.005434376849289803,0.008375686082990462,436.62009006239333,0.028537394218085554,0.004217324872781176,0.006284801779724722,354.1228831123003,0.020415888749262978,0.002592826208960772,0.0031297120175272277,308.2428955813391,0.01979319896094532,0.008750028789401159,6.655161236829912e-05,660.698023698262,0.03401228224590058,0.014936677814537296,0.004854294500846431,516.6669199939762,0.028765955816761602,0.015892361620090324,0.00445128284281239,676.4480871354109,0.029247894068606718,0.018223004580022538,0.003347909970431934,722.2955004588752,0.020754136082069087,0.013421530745408328,0.0016805841569447221,764.6041609748617,0.009137452298887816,0.024764947797356454,0.03240795058861017,281.42838124635443,0.006716045511681329,0.038348470897685324,0.02322769492960311,370.42399926210174,0.001444936482726386,0.03083503016892173,0.01122433270543119,155.84226113720283,-124.2024011,1.0,7.0,0.0,-1156.6768926069528
68,68,1.1812429428100586,3.9587059020996094,0.003961321736180747,0.00469353240714747,0.0,101.51796458097157,0.012724630259459085,0.01224609606660842,0.04478796280449545,101.51803982510668,0.0189286851610777,0.0031361946834588083,0.02292326435112181,202.03389456905305,0.02498493407945009,0.006251974940996102,0.019463904775277922,325.27911555411697,0.033128019830142984,0.010345196499234469,0.017116816597567756,127.02265860870219,0.028175286980324756,0.006415426275487805,0.008443550669103803,724.1739698405722,0.029614990527775352,0.005986722374871984,0.006166796727941801,662.1711379636403,0.021277924297759456,0.004068464258192047,0.0030303009516299763,626.37912265876,0.019654309197117477,0.009262660246894537,0.0005735072569543322,955.1511377959968,0.033843615630949744,0.01589770481324253,0.006756371487339806,802.1254954983629,0.028430991088648848,0.017319506068227943,0.004994685853424867,974.2704744204328,0.028814819771803852,0.020131016957224277,0.003495426954869906,1026.824879319156,0.020424734163795824,0.014895036035554211,0.0016797219413782353,1070.6522417930244,0.010123835901961066,0.02733433095364424,0.03492623873395431,180.74819238070947,0.00765919705542587,0.04175356548891499,0.024868602139186666,263.7281039205529,0.0020809421768204664,0.03344550264326332,0.011964052109942332,135.70527965973184,-126.7265853,1.0,8.0,0.0,-1183.212368303644
69,69,1.100614309310913,4.0175676345825195,0.0041293055534061774,0.004792277467487826,0.0,117.6062698737675,0.01337021917105669,0.013361944864742483,0.049135548069869174,117.60593203203538,0.019579906606783024,0.0033333974350632993,0.027056004600893385,71.57160884502589,0.025510238929070547,0.005799661286471745,0.02257164119178637,100.64745246460068,0.033304296862887196,0.01040375642027464,0.019167344582470127,399.94908646825075,0.028580874166699435,0.007265023216609895,0.008096595480189796,1014.1572576548517,0.030349190346876245,0.007654585284111749,0.00574416596157052,977.2015088329833,0.021885194702544093,0.005474404748860083,0.0027824390183662793,954.3082244072297,0.019397238672543123,0.009564773789423052,0.0010733498131113126,1245.8925592623573,0.033474627984246705,0.016463838710820106,0.00833299611091119,1086.5302168519815,0.02798159445178189,0.01827656273916779,0.005363855884227744,1267.9412842868883,0.02830586110822496,0.021453677746996108,0.003535451361966508,1326.291771983365,0.020052901193641077,0.01592424809978051,0.0016328595483772854,1371.268733333066,0.010928997342778328,0.028956812303584562,0.036262111480041846,84.49694084384717,0.008466006680895687,0.04367569683859317,0.025665902003722218,152.69471857122468,0.0027112090287239403,0.0348612536307037,0.012301198430271686,112.31736704898107,-128.31306911,1.0,10.0,0.0,-1200.5126686557257
70,70,1.1684134006500244,3.908921241760254,0.004676318038887333,0.004733271489910694,0.0,157.7218712431153,0.01407923093370857,0.014055604638965552,0.051794545949491386,157.72148637359928,0.02000072808661114,0.0037139400448085265,0.030154626022192075,137.7893623611125,0.02569863691091631,0.005230011640926483,0.02478079945551137,202.07872121407613,0.0331674376649784,0.010177006786398001,0.020421133704296945,687.4412482446479,0.028681581095992104,0.00792261234498351,0.007441658721316918,1303.6376376888395,0.03069810974589059,0.00907865930700141,0.005103552282588251,1295.033640858212,0.022199150276768276,0.006692772001241159,0.0024271843824579167,1287.1098974665204,0.01903456488237726,0.009634294301223081,0.0014699451323820268,1531.2471854795763,0.03292190208668333,0.01660997905380042,0.00954498888993818,1367.7980823453674,0.0274285202188039,0.01872688094112008,0.005612661865980731,1556.0552671049336,0.027725632477943633,0.02214754208312733,0.0035315560293776877,1619.712094841598,0.019639763751764894,0.01647702789129091,0.001577980283626436,1665.7523091307132,0.011583167193570198,0.029625454441817058,0.03644369368733077,85.87822741201764,0.00911571187413146,0.044161997900857744,0.025653676157680376,75.6989326433525,0.0032955303890600013,0.03513253598730224,0.012255393174889325,96.07605388085678,-129.23266336,1.0,16.0,0.0,-1210.1953252987125
71,71,1.1916325092315674,3.967820882797241,0.005705185642643814,0.004539213932715148,0.0,223.72859066155175,0.015088311955581407,0.014289529379015514,0.052675875839844795,223.7280831266373,0.020319181657732603,0.004144239610506879,0.032066930741382046,297.3920407185091,0.02560752950118015,0.004659888115728774,0.026027853500996137,449.04761286674824,0.032733507107481796,0.009721074626454084,0.020911755845120172,973.8595609183999,0.02846974290602925,0.008338055812830704,0.006582261115688441,1589.879763307851,0.030643324849478883,0.010143400631097737,0.004333164365286832,1611.6551989962938,0.022204372088545105,0.007625757526286546,0.002011889949891374,1620.0462154819013,0.018580097690006094,0.009455799306722376,0.001738476057859841,1809.8098946563707,0.03220300578507408,0.016323771337814673,0.01037746854549482,1644.083320847291,0.026781001947117352,0.018650310525981224,0.005779981177364882,1837.4164477047634,0.027074752126107736,0.02219070918925161,0.003526292505651454,1906.2102462891917,0.019182740082502963,0.016538074133202296,0.0015399287662975153,1953.411765166197,0.012196758976184253,0.029360869192392437,0.035533913099131245,196.34012179180368,0.009625613700134834,0.043297833547576534,0.024887840375238578,148.1324233163508,0.003820622737345902,0.03433938703922735,0.011855049434891816,104.63543986432356,-129.46116661,1.0,16.0,0.0,-1212.04107460395
72,72,1.1580355167388916,3.97760272026062,0.006595433706134306,0.004244376608210798,0.0,310.6007885035918,0.01612663415865712,0.014045912730571153,0.05175961326448084,310.6003359789444,0.020588002847937364,0.004466217143441319,0.03269934115183807,469.86503460083577,0.0253310159909658,0.0041547201346384096,0.02628819930050899,701.7752227684675,0.03203829111767497,0.009084547438291898,0.020691504122079894,1255.3757385472616,0.027947973741696736,0.008474604314787365,0.005609966058737412,1870.2761437731856,0.03017946950443324,0.01076389902538467,0.003515403379716597,1923.0977480659853,0.021894889309881566,0.008200151675956228,0.0015806694836786274,1948.3618613135477,0.018047077186931822,0.00902614936195171,0.0018735173863954218,2080.398692314675,0.03133576587576177,0.015609873061940869,0.010835398775116292,1913.720734127985,0.02604585454921716,0.018045546816337313,0.005886922363694851,2110.9700367830073,0.026351159594737668,0.02158250106526619,0.003539676705861427,2184.9552224332697,0.01867729550358354,0.016107736066480544,0.0015295040492714108,2233.5038091356428,0.012821942475165524,0.02820861528164064,0.033624826753293896,327.46208372313816,0.010086951067567554,0.041197054400413165,0.02344615763434376,275.2216098190861,0.004280272044168034,0.032582650548209635,0.011139945333266916,143.4606832134644,-128.92183526,1.0,16.0,0.0,-1205.21520934065
73,73,1.1820080280303955,3.9878342151641846,0.0059575814177309965,0.003865781644453134,0.0,396.2794540819979,0.016440694779205678,0.013317148972385237,0.049101884348727094,396.2790022339093,0.020745262686943853,0.00455982153297128,0.0320268409606243,649.2542707114895,0.024931102631471483,0.00371722651384127,0.025581351916363015,954.5164406986701,0.031139627060785137,0.008306155473702838,0.019831676225689945,1530.0354631787222,0.02713521675184235,0.008311915273151338,0.004599994705758975,2142.503400942607,0.02931940972142757,0.010891059060045465,0.0027165675541106853,2225.559710489701,0.021279285521338877,0.008373060273142363,0.001170570635496999,2267.454773579502,0.017447385523630784,0.008356494726221417,0.0018847605984472137,2342.0112998468658,0.030341626971621814,0.014491868081558477,0.010938017485622637,2175.3422341311293,0.02522768569060824,0.016930996871435733,0.005937682880579074,2375.7691455450185,0.025551399044592124,0.02034326650036659,0.003571190983778339,2455.1230468497088,0.018118580514804347,0.015201302225173205,0.001545052297297463,2505.2195998741313,0.013379494324927578,0.026234457185283878,0.030833413735369814,468.31853873592144,0.010556690804355845,0.03799392685185504,0.021423623548482245,413.2387630560499,0.004755231656107178,0.02997667067022681,0.010159612686172315,202.9353585441584,-126.98835114,1.0,16.0,0.0,-1185.189531487637
74,74,1.059058666229248,3.93711256980896,0.004675664631432483,0.0034193899889930863,0.0,465.517309306563,0.015986591075704173,0.012121885519162764,0.04483105321607297,465.5168697808327,0.02053187847458545,0.004362272493440774,0.030093195805112938,827.6850455890365,0.02439856073550852,0.0033064165297831682,0.023965918933759718,1204.63764201634,0.030092742415897954,0.007412587145377315,0.01841303982904673,1796.6597415511826,0.026070117532088155,0.007847578956514131,0.0036088420324304382,2404.704370777529,0.02809526010462783,0.010513154087038862,0.0019831048214456553,2515.593660818777,0.02037936346756442,0.008133395767298638,0.000806726857353923,2573.0600668843153,0.016792597833378033,0.007471780311292332,0.0017917040025735031,2593.8266821847783,0.029245965475036526,0.01300934981374317,0.010713414000862247,2427.945781602354,0.024331222391446652,0.015344400268167047,0.0059225533676276355,2630.9849046893846,0.024671810479674584,0.01851406977362094,0.003604361490844628,2715.878549600596,0.01750246842159141,0.013848839368160532,0.0015754015118933332,2767.6916944764143,0.013589273829161445,0.023523310874844147,0.02729124088410706,610.67780912068,0.01104400404417891,0.033835523916892936,0.01891761671928267,556.7983016579959,0.005336937316373062,0.02664313171242825,0.00896207852759756,277.15525825647916,-123.4754356,1.0,14.0,0.0,-1151.146380413055
75,75,1.1603667736053467,3.948171854019165,0.004212094679900381,0.0029240166729177872,0.0,527.9379680010754,0.015054848282821292,0.01050635403762597,0.03914296351654744,527.9375653094091,0.019713710936545302,0.0038630159939821427,0.027007710513174736,996.2527885114802,0.023583350518819858,0.002877389123570441,0.02153465297093174,1446.9459123017757,0.028927741939077104,0.006428030669377717,0.016521616917005794,2054.0068690030007,0.02480594176174472,0.007097463862992147,0.0026739717943663026,2655.5778283303825,0.026558960329166905,0.009654459417928855,0.0013411807508251668,2790.3225883493224,0.019230544028757724,0.007500482918669207,0.0005017248513260607,2861.4422528301016,0.016097012792484454,0.006406492713746445,0.0016187425290279972,2835.2334218957562,0.028078018158723694,0.011216540870240396,0.010193439484093278,2670.935599603976,0.02336342046700525,0.013340303667145947,0.005822379768855613,2875.933624686417,0.023710495554963528,0.016156197729058734,0.003612690927276715,2966.390538040347,0.016826148046040636,0.012095092332780825,0.0016035935257700305,3020.0138744710057,0.013260916695941663,0.020178682056142056,0.023134268149535404,745.8566939791942,0.011433197397119978,0.028877244973325347,0.01601577060899324,701.5040841884414,0.006062393079859247,0.022705603161299593,0.007585913614409927,365.0144774370489,-119.02789388,1.0,9.0,0.0,-1107.5134998120282
76,76,1.201890468597412,4.002068281173706,0.0038400927451507716,0.00250752555711116,0.0,584.9014445721275,0.013879003839421379,0.008571282145523171,0.032288792167936106,584.9010724869689,0.01837477501533699,0.0030942047696804133,0.022936940422944994,1151.5585749397967,0.022306847441070504,0.0024147310124345927,0.018399621222033168,1674.1234850253043,0.02759913289256674,0.005374669784140408,0.014229845952220658,2299.316296099819,0.02339350174242918,0.006095577490396587,0.0018118702720294538,2894.1378114459512,0.024780002061708002,0.008371125411471062,0.0007996377504661502,3047.6038824527086,0.01788204094296253,0.006520392103880526,0.00025837169614602084,3129.610601354755,0.01537819491783602,0.005202039828781383,0.0013912666274530831,3065.87907423116,0.026858836272170915,0.009177932952962153,0.00940738981804479,2903.818098363919,0.02233501372652246,0.010988219770478138,0.005613765658005763,3110.11622707816,0.022669163331974312,0.01334952770778186,0.0035658944243783545,3205.873719323968,0.016089134042496428,0.00999919474030794,0.0016107689097529822,3261.2758208205237,0.012582909469015016,0.016320373483354904,0.0184919241704345,871.1463126670362,0.011618342042156159,0.0232795491293736,0.012784188782524686,841.9293146076395,0.006844600227735724,0.01828622734770458,0.006052710280127099,465.88566562252566,-113.52937719,1.0,9.0,0.0,-1053.9897097715832
77,77,1.191342830657959,3.9416449069976807,0.0034615904046950306,0.002084984795291152,0.0,636.2826860733584,0.012560477924657467,0.006340336464916083,0.024573375523851058,636.2823183248735,0.016655037816518923,0.0020896850194521027,0.01810338983476662,1291.5644491013843,0.020568040488526236,0.0019463906309527773,0.014691237733516641,1880.585774244213,0.02601649502131581,0.004277588676260272,0.011589878980395516,2528.231707637711,0.02185586154709172,0.004893157430443113,0.0010180678999749653,3119.1290411013742,0.022836787536731674,0.00674598285284412,0.00035642767878363914,3286.003596769731,0.016396848990650473,0.005260683372481515,8.033347861789157e-05,3375.516699124515,0.014650159554806164,0.0039035571485472598,0.0011307829558699254,3285.616575421133,0.025583793216893382,0.006965699143760933,0.008374293872991923,3125.648444735037,0.021256926148766207,0.008369924654923554,0.005272878082964565,3333.1617280217592,0.021554853643011306,0.010191108085808365,0.0034356707245068096,3433.6464275576845,0.01529441649918226,0.007633526614702109,0.0015795756484056377,3490.616383214203,0.011712462460599702,0.01206253191583656,0.013495091472062563,985.4263501885607,0.011628058200547265,0.01720535187453765,0.009286554195101097,974.8575902342936,0.007507523719266506,0.01350634743453547,0.0043826339815217635,577.2374110718591,-107.0624882,1.0,7.0,0.0,-991.3149920597737
78,78,1.151237964630127,3.9560043811798096,0.003067418094444564,0.0016755331949814861,0.0,681.8008913784088,0.011151434023869759,0.003957457558588612,0.016293700869624922,681.8005797727974,0.014673324227839468,0.0009663109269118815,0.01276020007330968,1414.8147883035488,0.018463696709422363,0.0015479389896745379,0.010571006916898534,2062.518935959363,0.024144164355062486,0.0031673671095893818,0.008649677948351388,2736.724853311955,0.02018411164389202,0.0035575298748144442,0.00031334736641284034,3328.6647030014633,0.020798383283745392,0.004883640548469865,0.00013875071843082062,3504.5021029083387,0.01484382263727467,0.0038055893151134382,0.0001055236726532265,3598.142136981897,0.013909076536873845,0.0025600504344670694,0.0008504161881776085,3494.244629802145,0.024220376275272328,0.004660746187172308,0.007102416355239477,3334.76563914994,0.02013160998911609,0.005579201546783888,0.004777572540797937,3544.6256759703965,0.020378964147539626,0.006794284327495768,0.0031994509144940547,3649.1503556796065,0.014449982131727514,0.005083313754412214,0.0014966447336993123,3707.2950278678313,0.010735112709036139,0.007529684123899468,0.00827820416313723,1088.1934823262598,0.01144703254286544,0.010809216976990867,0.005625331635287738,1098.4336801544148,0.0079338499549637,0.00848993245215376,0.002623315749324801,695.2265420522909,-99.73652999,2.0,7.0,0.0,-920.5073721492852
