,Timestep,P Feed In,P Feed Out,P Local Gen,P Local Dem,Q Feed In,Q Feed Out,Q Local Gen,Q Local Dem,FT,GT,Surplus,Spot,Shadow Price 0,Shadow Price 1,Shadow Price 2,Shadow Price 3,Shadow Price 4,Shadow Price 5,Shadow Price 6,Shadow Price 7,Shadow Price 8,Shadow Price 9,Shadow Price 10,Shadow Price 11,Shadow Price 12,Shadow Price 13,Shadow Price 14,Shadow Price 15,B_min1,B1,B_max1,DER1,gP1,B_min2,B2,B_max2,DER2,gP2,B_min3,B3,B_max3,DER3,gP3,B_min4,B4,B_max4,DER4,gP4,B_min6,B6,B_max6,DER6,gP6,B_min7,B7,B_max7,DER7,gP7,B_min8,B8,B_max8,DER8,gP8,B_min11,B11,B_max11,DER11,gP11,B_min12,B12,B_max12,DER12,gP12,B_min13,B13,B_max13,DER13,gP13,gQ1,gQ2,gQ3,gQ4,gQ6,gQ7,gQ8,gQ11,gQ12,gQ13,Net Demand1,Net Demand2,Net Demand3,Net Demand4,Net Demand5,Net Demand6,Net Demand7,Net Demand8,Net Demand9,Net Demand10,Net Demand11,Net Demand12,Net Demand13,Net Demand14,Net Demand15,fP1,fP2,fP3,fP4,fP5,fP6,fP7,fP8,fP9,fP10,fP11,fP12,fP13,fP14,fP15,fQ1,fQ2,fQ3,fQ4,fQ5,fQ6,fQ7,fQ8,fQ9,fQ10,fQ11,fQ12,fQ13,fQ14,fQ15,Balance N0,Balance N1,Balance N2,Balance N3,Balance N4,Balance N5,Balance N6,Balance N7,Balance N8,Balance N9,Balance N10,Balance N11,Balance N12,Balance N13,Balance N14,Balance N15
10,2013-11-01 10:00:00,0.019559940484982954,-1.4093688354063722e-13,-0.018678873326547905,0.008226165000000002,0.9584803135667619,0.9543672310667566,-2.656172816838892e-15,0.004113082500000001,38.35789974635001,57.417662253649986,-1.0568552977208157e-11,47.887781,57.417662253549786,57.417662253549935,57.41766225355007,57.41766225356086,57.41766225357672,57.417662253577895,57.41766225357877,57.41766225357983,57.417662253580424,57.41766225357978,57.41766225358059,57.41766225358162,57.41766225358215,57.41766225354995,57.41766225355109,57.41766225355147,0.004,0.004000000000024939,0.016,0.000549496,1.4442372295422606e-10,0.004,0.004000000000024939,0.016,0.000549496,1.4442372269653317e-10,0.004,0.004000000000024923,0.016,0.000549496,1.4442368369753049e-10,0.004,0.004000000000024899,0.016,0.000549496,1.444236252124572e-10,0.004,0.004000000000024895,0.016,0.000549496,1.4442361691799018e-10,0.012,0.02800000000019427,0.048,0.0011801358525,-0.009339437241424066,0.004,0.004000000000024892,0.016,0.000549496,1.44423612423893e-10,0.004,0.00400000000002489,0.016,0.000549496,1.4442360621528115e-10,0.012,0.02800000000019426,0.048,0.00176899398874995,-0.009339437240529136,0.004,0.004000000000024939,0.016,0.000549496,1.4442372311457047e-10,-5.440658349388364e-17,-1.0382696822538929e-16,-1.5448626905041436e-16,-2.2942405631296387e-16,-2.3520854927715363e-16,-2.3826600097410305e-16,-2.452818417252345e-16,-2.4721299733800996e-16,-2.4791136500092023e-16,-5.827357769659734e-17,1.0850000000000616e-06,1.0850000000000616e-06,1.0850000000000616e-06,1.0850000000000616e-06,-0.000548411,1.0850000000000616e-06,0.0006317248525,1.0850000000000616e-06,-0.000548411,-0.000548411,1.0850000000000616e-06,0.00122058298874995,1.0850000000000616e-06,-0.000548411,-0.000548411,0.01955994048513483,0.018465288774032473,0.018466373918467133,0.01846745906290172,0.009255038244464747,0.008706627244478772,0.00870771238891323,-1.085144434447761e-06,0.009213505962871446,0.008666180107319907,0.008117769107333916,0.008118854251768356,0.0010957368555370183,0.0010968219999716795,0.0005484109999858407,0.004113082500005312,0.003016260500004841,0.0027420550000046336,0.0024678495000043247,0.0008226165000014129,0.0005484110000009469,0.00027420550000047654,0.0002742055000004905,0.001371027500002453,0.0008226165000014783,0.0005484110000009903,0.0002742055000004958,0.0008226165000003618,0.0005484110000002454,0.0002742055000001235,-6.792454779260673,0.5312017273320083,0.5312017273320003,0.5312017273314263,0.5312017273305757,-0.23211886111098817,0.5312017273304637,1.6228741393525503,0.5312017273303506,-0.23211886111098815,-0.23211886111098728,0.5312017273302925,2.080561126784934,0.5312017273320074,-0.23211886111098862,-0.23211886111099025
11,2013-11-01 11:00:00,0.10120919580304746,-1.4064344585260766e-13,-0.09999999999582582,0.008205142499999998,0.9584750353961841,0.9543724641461702,-6.941194149220187e-15,0.004102571249999999,28.253587746350007,47.313350253649986,-1.1874886490792491e-11,37.783469,47.313350253632294,47.31335025363271,47.31335025363312,47.31335025366315,47.313350253707604,47.31335025371054,47.31335025371271,47.31335025371487,47.313350253718866,47.31335025371646,47.3133502537185,47.3133502537212,47.313350253722,47.31335025363276,47.313350253633956,47.31335025363434,0.004,0.013999999999506914,0.016,0.000495516,-0.009999999999472561,0.004,0.013999999999506914,0.016,0.000495516,-0.009999999999472563,0.004,0.01399999999950689,0.016,0.000495516,-0.009999999999472606,0.004,0.013999999999506851,0.016,0.000495516,-0.009999999999472672,0.004,0.013999999999506841,0.016,0.000495516,-0.009999999999472677,0.012,0.03800000000021375,0.048,0.0010175997962499,-0.010000000000028257,0.004,0.01399999999950684,0.016,0.000495516,-0.009999999999472688,0.004,0.013999999999506836,0.016,0.000495516,-0.00999999999947269,0.012,0.03800000000021375,0.048,0.00201421889624985,-0.010000000000028274,0.004,0.013999999999506914,0.016,0.000495516,-0.009999999999472563,-1.3570912779898694e-16,-2.662052097410424e-16,-4.020339042054757e-16,-6.053764276647075e-16,-6.203344189707688e-16,-6.282615132850705e-16,-6.48876054365529e-16,-6.535859320528972e-16,-6.554181502017664e-16,-1.397509932207047e-16,-5.149349999999996e-05,-5.149349999999996e-05,-5.149349999999996e-05,-5.149349999999996e-05,-0.0005470095,-5.149349999999996e-05,0.00047059029624990016,-5.149349999999996e-05,-0.0005470095,-0.0005470095,-5.149349999999996e-05,0.00146720939624985,-5.149349999999996e-05,-0.0005470095,-0.0005470095,0.1012091958031969,0.08001218980429176,0.06996069630482797,0.059909202805364034,0.020127912703223172,0.019580903203234006,0.009529409703769845,0.010051493499464189,0.029729796602676734,0.019131293603223347,0.01858428410323414,0.008532790603769939,0.011145512499441368,0.0010940189999775868,0.0005470094999887944,0.004102571250013882,0.003008552250012759,0.002735047500012227,0.002461542750011423,0.0008205142500037263,0.0005470095000024971,0.00027350475000125646,0.0002735047500012977,0.0013675237500064858,0.0008205142500039083,0.000547009500002618,0.0002735047500013108,0.0008205142500008511,0.0005470095000005718,0.0002735047500002867,-2.0039086493359832,0.05563189481935071,0.055631894819338445,0.05563189481846059,0.05563189481716002,-0.25799971317648623,0.05563189481699632,1.1720058403265357,0.05563189481682096,-0.2579997131764899,-0.25799971317649034,0.05563189481673936,1.6768462163066973,0.05563189481934916,-0.25799971317643877,-0.25799971317644066
12,2013-11-01 12:00:00,0.03809454989490282,-1.4073196765757534e-13,-0.036000000005191546,0.00862005,0.9585792154549255,0.9542691904549172,-4.059322391156689e-15,0.004310025,30.848204704550014,49.90796721184999,-8.6412335620345e-12,40.3780859582,49.90796721179955,49.90796721179976,49.90796721179995,49.90796721181496,49.90796721183707,49.907967211838645,49.907967211839825,49.907967211841154,49.90796721184243,49.907967211841395,49.90796721184251,49.90796721184394,49.907967211844564,49.90796721179978,49.90796721180096,49.90796721180135,0.004,0.01600000000017493,0.016,0.0004735215,-0.002000000000660724,0.004,0.016000000000174926,0.016,0.0004735215,-0.0020000000006607207,0.004,0.01600000000017496,0.016,0.0004735215,-0.0020000000006608334,0.004,0.016000000000175013,0.016,0.0004735215,-0.0020000000006610004,0.004,0.01600000000017502,0.016,0.0004735215,-0.0020000000006610273,0.012,0.04800000000016325,0.048,0.0011221164662499,-0.009999999999958657,0.004,0.016000000000175027,0.016,0.0004735215,-0.0020000000006610446,0.004,0.016000000000175034,0.016,0.0004735215,-0.0020000000006610585,0.012,0.04800000000016325,0.048,0.00161521164375,-0.009999999999958665,0.004,0.016000000000174926,0.016,0.0004735215,-0.0020000000006607215,-8.113780107364714e-17,-1.571188936749215e-16,-2.356542239985811e-16,-3.5245691468777435e-16,-3.6127019298383715e-16,-3.659346568042399e-16,-3.772557050450064e-16,-3.8011515031417923e-16,-3.81183182846492e-16,-8.514065257267564e-17,-0.00010114850000000002,-0.00010114850000000002,-0.00010114850000000002,-0.00010114850000000002,-0.00057467,-0.00010114850000000002,0.0005474464662499001,-0.00010114850000000002,-0.00057467,-0.00057467,-0.00010114850000000002,0.00104054164375,-0.00010114850000000002,-0.00057467,-0.00057467,0.038094549895052905,0.0327429128937741,0.03064176439312273,0.02854061589247119,0.01212837203433964,0.011553702034351396,0.009452553533699566,0.0021011485006518582,0.014311095357479755,0.011635276856839634,0.011060606856851363,0.008959458356199485,0.0032504885006274186,0.0011493399999760456,0.0005746699999880238,0.004310025000008119,0.003160685000007433,0.0028733500000071186,0.002586015000006647,0.0008620050000021702,0.0005746700000014543,0.0002873350000007319,0.0002873350000007545,0.001436675000003772,0.0008620050000022732,0.0005746700000015227,0.00028733500000076236,0.0008620050000005236,0.0005746700000003533,0.00028733500000017754,-0.1026871022258875,-0.049232155658746946,-0.049232155658759436,-0.04923215565967447,-0.0492321556610298,-0.28668032469398613,-0.049232155661200636,0.7002481084980258,-0.04923215566138234,-0.2866803246939917,-0.2866803246939929,-0.0492321556614678,1.2296978624291484,-0.04923215565874842,-0.28668032469391297,-0.28668032469391513
13,2013-11-01 13:00:00,0.0033497268920445415,-1.4273486868481055e-13,1.3018359976123851e-12,0.008245319999999997,0.9584851231020928,0.9543624631020903,-1.228030465116507e-15,0.0041226599999999985,57.920316767250014,76.98007927455,-2.01169983449212e-11,67.4501980209,76.98007927395489,76.98007927395496,76.98007927395503,76.98007927395967,76.9800792739664,76.9800792739667,76.98007927396688,76.98007927396709,76.98007927396785,76.98007927396755,76.9800792739677,76.98007927396796,76.98007927396797,76.98007927395497,76.98007927395612,76.98007927395649,0.004,0.016000000000059637,0.016,0.0003108665,1.2988520203524967e-13,0.004,0.016000000000059637,0.016,0.0003108665,1.298832714837694e-13,0.004,0.016000000000059637,0.016,0.0003108665,1.29902492888086e-13,0.004,0.016000000000059637,0.016,0.0003108665,1.2992922534588957e-13,0.004,0.016000000000059637,0.016,0.0003108665,1.2993618082305668e-13,0.012,0.04800000000005999,0.048,0.0011488052799999001,1.1780617624247043e-13,0.004,0.016000000000059637,0.016,0.0003108665,1.2993784626234633e-13,0.004,0.016000000000059637,0.016,0.0003108665,1.2994260052260978e-13,0.012,0.04800000000005999,0.048,0.0012598558262499,1.178057054453937e-13,0.004,0.016000000000059637,0.016,0.0003108665,1.29883597324188e-13,-2.7327166779203068e-17,-4.9714477042432694e-17,-7.196807811586528e-17,-1.0406145314592585e-16,-1.0662749194111372e-16,-1.0789150927271246e-16,-1.1101773696471124e-16,-1.1187717284436317e-16,-1.1219375144405334e-16,-3.115943696195375e-17,-0.00023882150000000002,-0.00023882150000000002,-0.00023882150000000002,-0.00023882150000000002,-0.000549688,-0.00023882150000000002,0.0005991172799999001,-0.00023882150000000002,-0.000549688,-0.000549688,-0.00023882150000000002,0.0007101678262498999,-0.00023882150000000002,-0.000549688,-0.000549688,0.003349726892203619,0.0017727078925395415,0.0015338863926857675,0.0012950648928319974,0.00018939221969807032,-0.00036029578028024775,-0.0005991172801340085,0.0002388214998537623,0.000866851173280161,7.834167344807645e-05,-0.0004713463265302468,-0.0007101678263840049,0.001338197499810305,0.0010993759999565315,0.0005496879999782667,0.004122660000002456,0.003023284000002203,0.002748440000002103,0.002473596000001959,0.0008245320000006403,0.0005496880000004291,0.00027484400000021576,0.00027484400000022204,0.0013742200000011104,0.0008245320000006693,0.0005496880000004482,0.00027484400000022443,0.0008245320000001993,0.0005496880000001369,0.0002748440000000693,0.15517513948078754,-0.06761665365107321,-0.06761665365108586,-0.06761665365200052,-0.0676166536533554,-0.32899535050952033,-0.06761665365352582,0.7463682042158903,-0.06761665365370763,-0.32899535050952644,-0.3289953505095278,-0.06761665365379274,1.284366638000756,-0.0676166536510748,-0.32899535050943995,-0.3289953505094424
14,2013-11-01 14:00:00,0.004956936950888547,-1.4273904007745875e-13,6.1756163779326915e-12,0.009049620000000001,0.9586871014898819,0.9541622914898795,-1.2328158653024561e-15,0.004524810000000001,68.79811874635001,87.85788125364999,-2.5796087488316743e-11,78.328,87.85788125324851,87.85788125324859,87.85788125324866,87.85788125325384,87.85788125326131,87.85788125326167,87.85788125326188,87.85788125326212,87.85788125326296,87.85788125326262,87.8578812532628,87.85788125326309,87.8578812532631,87.8578812532486,87.8578812532498,87.85788125325018,0.004,0.01599999999946213,0.016,0.00017755700000000003,6.141118525311734e-13,0.004,0.01599999999946213,0.016,0.00017755700000000003,6.141120245991539e-13,0.004,0.015999999999462135,0.016,0.00017755700000000003,6.140902466482541e-13,0.004,0.015999999999462146,0.016,0.00017755700000000003,6.140577113668203e-13,0.004,0.015999999999462146,0.016,0.00017755700000000003,6.140548111558601e-13,0.012,0.04799999999946049,0.048,0.0012640828899998999,6.160678373980712e-13,0.004,0.01599999999946215,0.016,0.00017755700000000003,6.140508010429019e-13,0.004,0.01599999999946215,0.016,0.00017755700000000003,6.140495518031265e-13,0.012,0.047999999999460495,0.048,0.00140814415249995,6.160568761100836e-13,0.004,0.01599999999946213,0.016,0.00017755700000000003,6.141124056799824e-13,-2.7561018369239493e-17,-5.0007085309804856e-17,-7.227777697935259e-17,-1.0432750973156221e-16,-1.0690756387828165e-16,-1.0816696575566373e-16,-1.1130309923355047e-16,-1.1217354731291255e-16,-1.124934760695134e-16,-3.153715956405403e-17,-0.00042575099999999993,-0.00042575099999999993,-0.00042575099999999993,-0.00042575099999999993,-0.000603308,-0.00042575099999999993,0.0006607748899998999,-0.00042575099999999993,-0.000603308,-0.000603308,-0.00042575099999999993,0.00080483615249995,-0.00042575099999999993,-0.000603308,-0.000603308,0.004956936951049639,0.002898818952363624,0.0024730679529960885,0.002047316953628516,0.00036828410870887315,-0.00023502389126664835,-0.0006607748906342802,0.0004257509993676392,0.001253281845552015,0.00022422284620885025,-0.000379085153766676,-0.0008048361531343167,0.0016323669993184788,0.0012066159999509437,0.000603307999975473,0.004524810000002466,0.0033181940000022087,0.0030165400000021084,0.0027148860000019643,0.0009049620000006421,0.0006033080000004302,0.00030165400000021635,0.00030165400000022264,0.0015082700000011134,0.0009049620000006709,0.0006033080000004494,0.00030165400000022497,0.000904962000000202,0.0006033080000001389,0.0003016540000000703,0.590681117504334,-0.10502223439857047,-0.10502223439858314,-0.10502223439950192,-0.10502223440086284,-0.38200071313212147,-0.10502223440103375,0.8044224860907653,-0.10502223440121639,-0.3820007131321283,-0.38200071313212974,-0.10502223440130165,1.355077837169555,-0.10502223439857203,-0.38200071313203254,-0.3820007131320353
15,2013-11-01 15:00:00,6.23282239326532e-14,-8.739597106653751e-14,0.006675362562018753,0.010439010000000004,0.9590362071781211,0.9538167021781194,-8.469989945967302e-16,0.005219505000000002,77.99186676725002,97.05162927455,-2.9967958670162886e-11,87.5217480209,90.41664870398128,90.41664870398134,90.4166487039814,90.41664870398488,90.4166487039898,90.41664870398986,90.41664870398982,90.41664870398978,90.41664870399079,90.41664870399052,90.41664870399049,90.41664870399049,90.41664870399032,90.41664870398135,90.41664870398264,90.41664870398306,0.004,0.016000000000034747,0.016,2.842776e-05,-5.536368568830264e-13,0.004,0.016000000000034747,0.016,2.842776e-05,-5.536341062192035e-13,0.004,0.016000000000034768,0.016,2.842776e-05,-5.536596397550857e-13,0.004,0.016000000000034802,0.016,2.842776e-05,-5.53693865139452e-13,0.004,0.016000000000034806,0.016,2.842776e-05,-5.536979929638678e-13,0.012,0.04466231871630795,0.048,0.0016953602962498499,0.0033376812831716223,0.004,0.01600000000003481,0.016,2.842776e-05,-5.537024658496897e-13,0.004,0.016000000000034813,0.016,2.842776e-05,-5.537034920355543e-13,0.012,0.04466231871623783,0.048,0.0018408650612499002,0.003337681283241746,0.004,0.016000000000034743,0.016,2.842776e-05,-5.536332987134358e-13,-2.0496252612605574e-17,-3.558464597953523e-17,-5.0045944032715044e-17,-7.019117491241783e-17,-7.190216047246995e-17,-7.2652414291373e-17,-7.475409784011279e-17,-7.533771620104005e-17,-7.555744989144574e-17,-2.4713910028458275e-17,-0.00066750624,-0.00066750624,-0.00066750624,-0.00066750624,-0.000695934,-0.00066750624,0.0009994262962498498,-0.00066750624,-0.000695934,-0.000695934,-0.00066750624,0.0011449310612499002,-0.00066750624,-0.000695934,-0.000695934,1.7047389951203251e-13,-0.002726880480839896,-0.0033943867213727793,-0.004061892961905698,-0.0029736673389369034,-0.0036696013389092294,-0.0043371075794422,0.0006675062405329777,-0.0017557318635017616,-0.003119172104007068,-0.003815106103979396,-0.004482612344512373,0.0020593742404774835,0.0013918679999446008,0.0006959339999723016,0.005219505000001694,0.0038276370000014915,0.00347967000000142,0.00313170300000132,0.0010439010000004316,0.0006959340000002892,0.00034796700000014536,0.00034796700000014954,0.001739835000000748,0.0010439010000004509,0.0006959340000003019,0.00034796700000015116,0.0010439010000001618,0.0006959340000001126,0.0003479670000000572,0.5906811175178716,-0.1653759116584239,-0.16537591165843638,-0.1653759116593598,-0.16537591166072707,-0.4449247331306559,-0.16537591166089838,1.196569218490728,-0.16537591166108206,-0.4449247331306632,-0.4449247331306646,-0.16537591166116722,1.7603806227976266,-0.16537591165842516,-0.44492473313056125,-0.44492473313056435
16,2013-11-01 16:00:00,-1.4079492808375287e-13,0.02816205858617945,0.03600000000102627,0.0122540474999985,0.9594926409659377,0.9533656172159405,1.034992811782859e-15,0.00612702374999925,100.19785574635002,119.25761825365,-2.962662060124188e-11,109.727737,100.197855746419,100.19785574641895,100.1978557464189,100.19785574641539,100.19785574640996,100.19785574640916,100.1978557464084,100.19785574640763,100.19785574640822,100.1978557464085,100.19785574640777,100.19785574640692,100.1978557464063,100.19785574641897,100.19785574642033,100.19785574642079,0.004,0.013999999999935842,0.016,4.02895e-07,0.002000000000115654,0.004,0.013999999999935836,0.016,4.02895e-07,0.0020000000001156584,0.004,0.013999999999935845,0.016,4.02895e-07,0.002000000000115686,0.004,0.013999999999935845,0.016,4.02895e-07,0.0020000000001157434,0.004,0.013999999999935842,0.016,4.02895e-07,0.002000000000115759,0.012,0.03466231871628948,0.048,0.0020197366637499,0.01000000000003607,0.004,0.013999999999935843,0.016,4.02895e-07,0.0020000000001157625,0.004,0.013999999999935836,0.016,4.02895e-07,0.0020000000001157777,0.012,0.03466231871621935,0.048,0.00239314626124995,0.010000000000036072,0.004,0.013999999999935835,0.016,4.02895e-07,0.002000000000115659,1.4944569069697674e-17,3.5587752918594316e-17,5.87592808557096e-17,9.529534919165307e-17,9.769430165099744e-17,9.919319081783739e-17,1.0262285826928301e-16,1.0332696566198688e-16,1.0359889399079513e-16,1.0482459003620361e-17,-0.0008165336049998999,-0.0008165336049998999,-0.0008165336049998999,-0.0008165336049998999,-0.0008169364999999,-0.0008165336049998999,0.00120280016375,-0.0008165336049998999,-0.0008169364999999,-0.0008169364999999,-0.0008165336049998999,0.0015762097612500503,-0.0008165336049998999,-0.0008169364999999,-0.0008169364999999,-0.028162058586301986,-0.027428998795985926,-0.026245532400851913,-0.02506206600571785,-0.011569330058962659,-0.012386266558938555,-0.011202800163804384,-0.001183466395134176,-0.012309269551621043,-0.011942739656462757,-0.012759676156438639,-0.011576209761304444,0.00045040660481795476,0.001633872999951972,0.0008169364999759871,0.00612702374999718,0.004493150749997458,0.004084682499997579,0.003676214249997747,0.0012254047499992626,0.0008169364999995062,0.0004084682499997516,0.00040846824999974475,0.002042341249998725,0.0012254047499992325,0.0008169364999994861,0.0004084682499997428,0.0012254047499998017,0.0008169364999998727,0.0004084682499999373,-2.2310967662364445,-0.04679511651988112,-0.04679511651989322,-0.046795116520818025,-0.04679511652218597,-0.5267800187110514,-0.04679511652235757,2.3190657732575963,-0.04679511652254112,-0.526780018711058,-0.5267800187110585,-0.04679511652262629,2.920292018549114,-0.046795116519881885,-0.5267800187109695,-0.526780018710973
17,2013-11-01 17:00:00,-1.4064376262259761e-13,0.09151548000877997,0.10000000000108628,0.012793762499999996,0.9596284474450103,0.9532315661950181,3.886612785087587e-15,0.006396881249999998,113.21988868365001,132.27965119094998,-4.063160918832409e-11,122.7497699373,113.21988868366981,113.21988868366958,113.21988868366937,113.21988868365348,113.21988868362982,113.21988868362783,113.21988868362618,113.21988868362473,113.21988868362307,113.21988868362453,113.21988868362298,113.21988868362102,113.21988868362024,113.21988868366957,113.21988868367094,113.2198886836714,0.004,0.003999999999857675,0.016,0.0,0.010000000000092638,0.004,0.003999999999857673,0.016,0.0,0.010000000000092636,0.004,0.003999999999857655,0.016,0.0,0.01000000000009268,0.004,0.003999999999857624,0.016,0.0,0.010000000000092739,0.004,0.003999999999857621,0.016,0.0,0.010000000000092745,0.012,0.0246623187161511,0.048,0.0020157293612498997,0.010000000000155789,0.004,0.003999999999857616,0.016,0.0,0.010000000000092754,0.004,0.003999999999857614,0.016,0.0,0.010000000000092756,0.012,0.024662318716080975,0.048,0.0022935131462499,0.010000000000155801,0.004,0.003999999999857673,0.016,0.0,0.010000000000092636,6.90907970909531e-17,1.4380612945264304e-16,2.237928724040323e-16,3.455718743294133e-16,3.540786757790298e-16,3.5880186624061925e-16,3.7109993145404974e-16,3.735987280168477e-16,3.746105150689322e-16,6.468019863274217e-17,-0.0008529175,-0.0008529175,-0.0008529175,-0.0008529175,-0.0008529175,-0.0008529175,0.0011628118612498997,-0.0008529175,-0.0008529175,-0.0008529175,-0.0008529175,0.0014405956462498998,-0.0008529175,-0.0008529175,-0.0008529175,-0.09151548000889981,-0.07492715000861819,-0.06578006750850474,-0.05663298500839119,-0.01945697686156801,-0.020309894361540386,-0.01116281186142667,-0.00914708250011374,-0.02802892564670948,-0.0197347606465681,-0.02058767814654045,-0.0114405956464267,-0.007441247500168175,0.0017058349999452699,0.000852917499972636,0.006396881249992227,0.004691046249992738,0.004264587499993026,0.0038381287499934733,0.0012793762499978727,0.0008529174999985742,0.0004264587499992824,0.00042645874999925774,0.002132293749996292,0.001279376249997766,0.0008529174999985036,0.0004264587499992508,0.0012793762499996265,0.0008529174999997558,0.00042645874999987894,-12.592469225679045,0.9888365459209495,0.9888365459209352,0.98883654591987,0.9888365459182923,-0.6233472431166163,0.9888365459180882,3.5829180896021944,0.9888365459178772,-0.6233472431166193,-0.623347243116618,0.9888365459177736,4.215594984109478,0.9888365459209483,-0.6233472431165815,-0.6233472431165856
18,2013-11-01 18:00:00,-1.421444240576148e-13,0.004935943099130883,0.015173445550281436,0.012662017499999996,0.9595952932660293,0.9532642845160285,-3.762950891638069e-16,0.006331008749999998,90.41664870455001,109.47641121184999,-2.1776969116871214e-11,99.9465299582,90.41664870495323,90.41664870495327,90.41664870495352,90.4166487049563,90.41664870496011,90.4166487049603,90.41664870496038,90.41664870496056,90.41664870496076,90.41664870496068,90.41664870496079,90.4166487049609,90.41664870496102,90.41664870495318,90.4166487049546,90.41664870495507,0.004,0.004000867760020581,0.016,0.0,-8.677602537842562e-07,0.004,0.004000867759904144,0.016,0.0,-8.677601373486798e-07,0.004,0.00400086775970193,0.016,0.0,-8.677599351555669e-07,0.004,0.004000867759498805,0.016,0.0,-8.677597320627799e-07,0.004,0.004000867759290352,0.016,0.0,-8.677595236121662e-07,0.012,0.0170721249015162,0.048,0.00114777915874995,0.007590193814652563,0.004,0.004000867759525218,0.016,0.0,-8.677597584844151e-07,0.004,0.004000867759243479,0.016,0.0,-8.677594767445239e-07,0.012,0.017072124901374126,0.048,0.0012767358900000001,0.007590193814724514,0.004,0.0040008677600670145,0.016,0.0,-8.677603002197826e-07,-1.1945029051800629e-17,-1.8023103524096805e-17,-2.289605503855317e-17,-2.845246761050917e-17,-2.911304581318633e-17,-2.92480473246622e-17,-3.0079150329790844e-17,-3.033612042683602e-17,-3.043760551714308e-17,-1.6541355700298036e-17,-0.0008441345,-0.0008441345,-0.0008441345,-0.0008441345,-0.0008441345,-0.0008441345,0.00030364465874995004,-0.0008441345,-0.0008441345,-0.0008441345,-0.0008441345,0.0004326013900000001,-0.0008441345,-0.0008441345,-0.0008441345,-0.004935943099257924,-0.008314216619742817,-0.009159218879865061,-0.010004221139785113,-0.0062047017139285655,-0.0070488362139091085,-0.007893838473417618,0.0008450022597433839,-0.004644521685573512,-0.0063336584452974385,-0.007177792945277979,-0.00802279520473962,0.002533271260246214,0.0016882689999610993,0.0008441344999805508,0.006331008750000752,0.0046427397500006145,0.004220672500000579,0.0037986052500005325,0.0012662017500001746,0.0008441345000001167,0.0004220672500000585,0.0004220672500000602,0.0021103362500003013,0.0012662017500001818,0.0008441345000001216,0.0004220672500000609,0.0012662017500001143,0.0008441345000000811,0.00042206725000004165,-13.038760658913652,0.9124342734006916,0.9124342734112048,0.9124342734284189,0.9124342734452009,-0.6996710556624597,0.912434273463844,4.296652509785532,0.9124342734423962,-0.699671055662463,-0.6996710556624618,0.9124342734677665,4.9409892397669,0.9124342733964919,-0.6996710556624206,-0.6996710556624252
19,2013-11-01 19:00:00,1.0584016613570587e-12,-1.3589299148091335e-13,0.01015119188346187,0.011588145000000001,0.9593251340548284,0.9535310615548264,-1.0548444643485346e-15,0.0057940725000000005,72.90054970455002,91.96031221185,-3.107725188300492e-11,82.4304309582,90.4166487038705,90.41664870387056,90.41664870387037,90.41664870387329,90.41664870387743,90.41664870387713,90.41664870387672,90.41664870387618,90.41664870387821,90.41664870387785,90.41664870387744,90.41664870387704,90.41664870387636,90.41664870387069,90.41664870387204,90.4166487038725,0.004,0.0039999999997841745,0.016,0.0,8.677604109770871e-07,0.004,0.0039999999997841745,0.016,0.0,8.677602945403401e-07,0.004,0.003999999999784165,0.016,0.0,8.677600923240823e-07,0.004,0.003999999999784149,0.016,0.0,8.67759889198098e-07,0.004,0.003999999999784148,0.016,0.0,8.677596807484667e-07,0.012,0.011999999999939245,0.048,0.00045474257625,0.005072124901596176,0.004,0.003999999999784146,0.016,0.0,8.677599156127022e-07,0.004,0.003999999999784143,0.016,0.0,8.67759633877013e-07,0.012,0.011999999999939242,0.048,0.0009822105387499499,0.005072124901454107,0.004,0.0039999999997841745,0.016,0.0,8.677604574117334e-07,-2.4634539587601846e-17,-4.360962301413378e-17,-6.209263894714417e-17,-8.822389266697391e-17,-9.041925678372096e-17,-9.142623219910375e-17,-9.405490950818133e-17,-9.480838986765468e-17,-9.508659740384703e-17,-2.9058613337045634e-17,-0.000772543,-0.000772543,-0.000772543,-0.000772543,-0.000772543,-0.000772543,-0.00031780042375,-0.000772543,-0.000772543,-0.000772543,-0.000772543,0.0002096675387499499,-0.000772543,-0.000772543,-0.000772543,1.2158061664514212e-12,-0.0030884364778149915,-0.003860111717498939,-0.004631786957385115,-0.003210106237598745,-0.003982649237569888,-0.0047543244778676585,0.0007716752400629089,-0.002193355959875691,-0.0037375741999097468,-0.004510117199880893,-0.005281792440225537,0.002316761239463287,0.0015450859999422111,0.0007725429999711065,0.00579407250000211,0.004248986500001871,0.0038627150000017842,0.00347644350000166,0.0011588145000005427,0.0007725430000003636,0.0003862715000001828,0.0003862715000001881,0.001931357500000941,0.0011588145000005672,0.0007725430000003797,0.0003862715000001901,0.0011588145000001886,0.0007725430000001306,0.0003862715000000663,-13.038760658805668,0.8426619843492957,0.8426619843492813,0.8426619843482094,0.8426619843466223,-0.7695218047014322,0.8426619843464186,4.726522595923189,0.8426619843462053,-0.7695218047014362,-0.7695218047014346,0.842661984346103,5.4185512113596195,0.8426619843492944,-0.7695218047013881,-0.769521804701393
